REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
REGION1,HRNGHUPI0,2,2035,203.90652
REGION1,HRNGSIPI0,1,2035,112.0842
REGION1,HRNGSIPI0,2,2035,141.1236
REGION1,HUNGROPI0,1,2035,203.56488
REGION1,HUNGROPI0,2,2035,192.81636
REGION1,HUNGSKPI0,1,2035,133.71264
REGION1,HUNGSKPI0,2,2035,338.93316
REGION1,IENGUKPI0,1,2035,87.1182
REGION1,IENGUKPI0,2,2035,1044.4329
REGION1,ITNGCHPI0,1,2035,1089.758005
REGION1,ITNGCHPI0,2,2035,1689.3441
REGION1,ITNGMTPI0,1,2035,0.0
REGION1,ITNGMTPI0,2,2035,0.0
REGION1,ITNGSIPI0,1,2035,100.02168
REGION1,ITNGSIPI0,2,2035,93.04434
REGION1,LTNGPLPI0,1,2035,152.6058576
REGION1,LTNGPLPI0,2,2035,124.472592
REGION1,LVNGLTPI0,1,2035,193.2894
REGION1,LVNGLTPI0,2,2035,236.52
REGION1,LYNGITPI0,1,2035,648.77436
REGION1,MANGESPI0,1,2035,581.9049
REGION1,MDNGROPI0,1,2035,56.71224
REGION1,NLNGUKPI0,1,2035,1299.2832
REGION1,NLNGUKPI0,2,2035,441.504
REGION1,NONGBEPI0,1,2035,1282.464
REGION1,NONGDEPI0,1,2035,3255.926226
REGION1,NONGDKPI0,1,2035,825.7176
REGION1,NONGFRPI0,1,2035,1504.53
REGION1,NONGUKPI0,1,2035,3939.6348
REGION1,NONGNLPI0,1,2035,2533.9176
REGION1,PLNGSKPI0,1,2035,379.094256
REGION1,PLNGSKPI0,2,2035,457.11432
REGION1,PTNGESPI0,1,2035,210.24
REGION1,PTNGESPI0,2,2035,378.432
REGION1,RSNGBGPI0,1,2035,1034.690904
REGION1,RSNGHUPI0,1,2035,645.85728
REGION1,RSNGROPI0,1,2035,60.79878
REGION1,RUNGEEPI0,1,2035,131.7942
REGION1,RUNGFIPI0,1,2035,289.08
REGION1,RUNGLVPI0,1,2035,137.97
REGION1,TRNGBGPI0,1,2035,1524.920652
REGION1,TRNGGRPI0,1,2035,798.93828
REGION1,UANGHUPI0,1,2035,1359.91116
REGION1,UANGPLPI0,1,2035,356.3568
REGION1,UANGROPI0,1,2035,1727.10846
REGION1,UANGSKPI0,1,2035,5425.45344
REGION1,BENGLUPI0,1,2035,231.12
REGION1,NGNGDZPI0,1,2035,0.0
REGION1,MZNGZAPI0,1,2035,4402.98399999999
REGION1,NGNGLYPI0,1,2035,1140.0
REGION1,ETNGDJPI0,1,2035,456.0
REGION1,NGNGGQPI0,1,2035,304.0
REGION1,TZNGKEPI0,1,2035,304.0
REGION1,NGNGMAPI0,1,2035,0.0
REGION1,NGNGBJPI0,1,2035,175.85
REGION1,NGNGGHPI0,1,2035,175.85
REGION1,NGNGNEPI0,1,2035,1140.0
REGION1,NGNGTGPI0,1,2035,175.85
REGION1,NGNGTNPI0,1,2035,1273.0
REGION1,DZNGMAPI0,1,2035,456.0
REGION1,ALNGGRPI0,1,2036,53.03304
REGION1,ALNGITPI0,1,2036,1371.7503
REGION1,ATNGDEPI0,1,2036,1711.061892
REGION1,ATNGDEPI0,2,2036,1643.401404
REGION1,ATNGHUPI0,1,2036,402.29424
REGION1,ATNGITPI0,1,2036,3122.68158
REGION1,ATNGITPI0,2,2036,823.7673415
REGION1,ATNGSIPI0,1,2036,295.65
REGION1,ATNGSIPI0,2,2036,218.781
REGION1,ATNGSKPI0,1,2036,829.5282
REGION1,ATNGSKPI0,2,2036,4308.7374
REGION1,BENGDEPI0,1,2036,1389.176568
REGION1,BENGDEPI0,2,2036,1040.217861
REGION1,BENGFRPI0,1,2036,1800.18
REGION1,BENGFRPI0,2,2036,710.874
REGION1,BENGUKPI0,1,2036,2111.3352
REGION1,BENGUKPI0,2,2036,1712.6676
REGION1,BENGNLPI0,1,2036,1012.3056
REGION1,BENGNLPI0,2,2036,2755.699061
REGION1,BGNGGRPI0,1,2036,312.5349
REGION1,BGNGGRPI0,2,2036,632.74356
REGION1,BGNGROPI0,1,2036,643.753566
REGION1,BGNGROPI0,2,2036,644.06367
REGION1,BYNGLTPI0,1,2036,427.5756
REGION1,CYNGEGPI0,1,2036,0.0
REGION1,CYNGGRPI0,1,2036,433.62
REGION1,CYNGGRPI0,2,2036,39.42
REGION1,CZNGDEPI0,1,2036,3026.70702
REGION1,CZNGDEPI0,2,2036,2766.808332
REGION1,CZNGPLPI0,1,2036,114.3969451
REGION1,CZNGPLPI0,2,2036,54.9252
REGION1,CZNGSKPI0,1,2036,3601.64772
REGION1,CZNGSKPI0,2,2036,1218.26196
REGION1,DENGCHPI0,1,2036,978.0075194
REGION1,DENGCHPI0,2,2036,541.368
REGION1,DENGFRPI0,1,2036,1213.79436
REGION1,DENGNLPI0,1,2036,3028.119588
REGION1,DENGNLPI0,2,2036,4237.623143
REGION1,DENGPLPI0,1,2036,468.61182
REGION1,DENGPLPI0,2,2036,0.24966
REGION1,DKNGDEPI0,1,2036,58.14290218
REGION1,DKNGDEPI0,2,2036,325.059948
REGION1,DKNGPLPI0,1,2036,845.511696
REGION1,DKNGPLPI0,2,2036,239.4108
REGION1,DKNGSEPI0,1,2036,115.3692
REGION1,DKNGSEPI0,2,2036,115.3692
REGION1,DZNGESPI0,1,2036,885.9559301
REGION1,DZNGITPI0,1,2036,3099.2661
REGION1,EENGFIPI0,1,2036,164.3814
REGION1,EENGFIPI0,2,2036,220.752
REGION1,EENGLVPI0,1,2036,275.94
REGION1,EENGLVPI0,2,2036,275.94
REGION1,FRNGCHPI0,1,2036,681.2433
REGION1,FRNGCHPI0,2,2036,381.63816
REGION1,FRNGESPI0,1,2036,432.48996
REGION1,FRNGESPI0,2,2036,589.7232
REGION1,GRNGITPI0,1,2036,420.48
REGION1,HRNGHUPI0,1,2036,203.2027416
REGION1,HRNGHUPI0,2,2036,203.90652
REGION1,HRNGSIPI0,1,2036,112.0842
REGION1,HRNGSIPI0,2,2036,141.1236
REGION1,HUNGROPI0,1,2036,203.56488
REGION1,HUNGROPI0,2,2036,192.81636
REGION1,HUNGSKPI0,1,2036,133.71264
REGION1,HUNGSKPI0,2,2036,338.93316
REGION1,IENGUKPI0,1,2036,87.1182
REGION1,IENGUKPI0,2,2036,1044.4329
REGION1,ITNGCHPI0,1,2036,1089.758005
REGION1,ITNGCHPI0,2,2036,1689.3441
REGION1,ITNGMTPI0,1,2036,0.0
REGION1,ITNGMTPI0,2,2036,0.0
REGION1,ITNGSIPI0,1,2036,100.02168
REGION1,ITNGSIPI0,2,2036,93.04434
REGION1,LTNGPLPI0,1,2036,152.6058576
REGION1,LTNGPLPI0,2,2036,124.472592
REGION1,LVNGLTPI0,1,2036,193.2894
REGION1,LVNGLTPI0,2,2036,236.52
REGION1,LYNGITPI0,1,2036,648.77436
REGION1,MANGESPI0,1,2036,581.9049
REGION1,MDNGROPI0,1,2036,56.71224
REGION1,NLNGUKPI0,1,2036,1299.2832
REGION1,NLNGUKPI0,2,2036,441.504
REGION1,NONGBEPI0,1,2036,1282.464
REGION1,NONGDEPI0,1,2036,3255.926226
REGION1,NONGDKPI0,1,2036,825.7176
REGION1,NONGFRPI0,1,2036,1504.53
REGION1,NONGUKPI0,1,2036,3939.6348
REGION1,NONGNLPI0,1,2036,2533.9176
REGION1,PLNGSKPI0,1,2036,379.094256
REGION1,PLNGSKPI0,2,2036,457.11432
REGION1,PTNGESPI0,1,2036,210.24
REGION1,PTNGESPI0,2,2036,378.432
REGION1,RSNGBGPI0,1,2036,1034.690904
REGION1,RSNGHUPI0,1,2036,645.85728
REGION1,RSNGROPI0,1,2036,60.79878
REGION1,RUNGEEPI0,1,2036,131.7942
REGION1,RUNGFIPI0,1,2036,289.08
REGION1,RUNGLVPI0,1,2036,137.97
REGION1,TRNGBGPI0,1,2036,1524.920652
REGION1,TRNGGRPI0,1,2036,798.93828
REGION1,UANGHUPI0,1,2036,1359.91116
REGION1,UANGPLPI0,1,2036,356.3568
REGION1,UANGROPI0,1,2036,1727.10846
REGION1,UANGSKPI0,1,2036,5425.45344
REGION1,BENGLUPI0,1,2036,231.12
REGION1,NGNGDZPI0,1,2036,0.0
REGION1,MZNGZAPI0,1,2036,4402.98399999999
REGION1,NGNGLYPI0,1,2036,1140.0
REGION1,ETNGDJPI0,1,2036,456.0
REGION1,NGNGGQPI0,1,2036,304.0
REGION1,TZNGKEPI0,1,2036,304.0
REGION1,NGNGMAPI0,1,2036,0.0
REGION1,NGNGBJPI0,1,2036,175.85
REGION1,NGNGGHPI0,1,2036,175.85
REGION1,NGNGNEPI0,1,2036,1140.0
REGION1,NGNGTGPI0,1,2036,175.85
REGION1,NGNGTNPI0,1,2036,1273.0
REGION1,DZNGMAPI0,1,2036,456.0
REGION1,ALNGGRPI0,1,2037,53.03304
REGION1,ALNGITPI0,1,2037,1371.7503
REGION1,ATNGDEPI0,1,2037,1711.061892
REGION1,ATNGDEPI0,2,2037,1643.401404
REGION1,ATNGHUPI0,1,2037,402.29424
REGION1,ATNGITPI0,1,2037,3122.68158
REGION1,ATNGITPI0,2,2037,823.7673415
REGION1,ATNGSIPI0,1,2037,295.65
REGION1,ATNGSIPI0,2,2037,218.781
REGION1,ATNGSKPI0,1,2037,829.5282
REGION1,ATNGSKPI0,2,2037,4308.7374
REGION1,BENGDEPI0,1,2037,1389.176568
REGION1,BENGDEPI0,2,2037,1040.217861
REGION1,BENGFRPI0,1,2037,1800.18
REGION1,BENGFRPI0,2,2037,710.874
REGION1,BENGUKPI0,1,2037,2111.3352
REGION1,BENGUKPI0,2,2037,1712.6676
REGION1,BENGNLPI0,1,2037,1012.3056
REGION1,BENGNLPI0,2,2037,2755.699061
REGION1,BGNGGRPI0,1,2037,312.5349
REGION1,BGNGGRPI0,2,2037,632.74356
REGION1,BGNGROPI0,1,2037,643.753566
REGION1,BGNGROPI0,2,2037,644.06367
REGION1,BYNGLTPI0,1,2037,427.5756
REGION1,CYNGEGPI0,1,2037,0.0
REGION1,CYNGGRPI0,1,2037,433.62
REGION1,CYNGGRPI0,2,2037,39.42
REGION1,CZNGDEPI0,1,2037,3026.70702
REGION1,CZNGDEPI0,2,2037,2766.808332
REGION1,CZNGPLPI0,1,2037,114.3969451
REGION1,CZNGPLPI0,2,2037,54.9252
REGION1,CZNGSKPI0,1,2037,3601.64772
REGION1,CZNGSKPI0,2,2037,1218.26196
REGION1,DENGCHPI0,1,2037,978.0075194
REGION1,DENGCHPI0,2,2037,541.368
REGION1,DENGFRPI0,1,2037,1213.79436
REGION1,DENGNLPI0,1,2037,3028.119588
REGION1,DENGNLPI0,2,2037,4237.623143
REGION1,DENGPLPI0,1,2037,468.61182
REGION1,DENGPLPI0,2,2037,0.24966
REGION1,DKNGDEPI0,1,2037,58.14290218
REGION1,DKNGDEPI0,2,2037,325.059948
REGION1,DKNGPLPI0,1,2037,845.511696
REGION1,DKNGPLPI0,2,2037,239.4108
REGION1,DKNGSEPI0,1,2037,115.3692
REGION1,DKNGSEPI0,2,2037,115.3692
REGION1,DZNGESPI0,1,2037,885.9559301
REGION1,DZNGITPI0,1,2037,3099.2661
REGION1,EENGFIPI0,1,2037,164.3814
REGION1,EENGFIPI0,2,2037,220.752
REGION1,EENGLVPI0,1,2037,275.94
REGION1,EENGLVPI0,2,2037,275.94
REGION1,FRNGCHPI0,1,2037,681.2433
REGION1,FRNGCHPI0,2,2037,381.63816
REGION1,FRNGESPI0,1,2037,432.48996
REGION1,FRNGESPI0,2,2037,589.7232
REGION1,GRNGITPI0,1,2037,420.48
REGION1,HRNGHUPI0,1,2037,203.2027416
REGION1,HRNGHUPI0,2,2037,203.90652
REGION1,HRNGSIPI0,1,2037,112.0842
REGION1,HRNGSIPI0,2,2037,141.1236
REGION1,HUNGROPI0,1,2037,203.56488
REGION1,HUNGROPI0,2,2037,192.81636
REGION1,HUNGSKPI0,1,2037,133.71264
REGION1,HUNGSKPI0,2,2037,338.93316
REGION1,IENGUKPI0,1,2037,87.1182
REGION1,IENGUKPI0,2,2037,1044.4329
REGION1,ITNGCHPI0,1,2037,1089.758005
REGION1,ITNGCHPI0,2,2037,1689.3441
REGION1,ITNGMTPI0,1,2037,0.0
REGION1,ITNGMTPI0,2,2037,0.0
REGION1,ITNGSIPI0,1,2037,100.02168
REGION1,ITNGSIPI0,2,2037,93.04434
REGION1,LTNGPLPI0,1,2037,152.6058576
REGION1,LTNGPLPI0,2,2037,124.472592
REGION1,LVNGLTPI0,1,2037,193.2894
REGION1,LVNGLTPI0,2,2037,236.52
REGION1,LYNGITPI0,1,2037,648.77436
REGION1,MANGESPI0,1,2037,581.9049
REGION1,MDNGROPI0,1,2037,56.71224
REGION1,NLNGUKPI0,1,2037,1299.2832
REGION1,NLNGUKPI0,2,2037,441.504
REGION1,NONGBEPI0,1,2037,1282.464
REGION1,NONGDEPI0,1,2037,3255.926226
REGION1,NONGDKPI0,1,2037,825.7176
REGION1,NONGFRPI0,1,2037,1504.53
REGION1,NONGUKPI0,1,2037,3939.6348
REGION1,NONGNLPI0,1,2037,2533.9176
REGION1,PLNGSKPI0,1,2037,379.094256
REGION1,PLNGSKPI0,2,2037,457.11432
REGION1,PTNGESPI0,1,2037,210.24
REGION1,PTNGESPI0,2,2037,378.432
REGION1,RSNGBGPI0,1,2037,1034.690904
REGION1,RSNGHUPI0,1,2037,645.85728
REGION1,RSNGROPI0,1,2037,60.79878
REGION1,RUNGEEPI0,1,2037,131.7942
REGION1,RUNGFIPI0,1,2037,289.08
REGION1,RUNGLVPI0,1,2037,137.97
REGION1,TRNGBGPI0,1,2037,1524.920652
REGION1,TRNGGRPI0,1,2037,798.93828
REGION1,UANGHUPI0,1,2037,1359.91116
REGION1,UANGPLPI0,1,2037,356.3568
REGION1,UANGROPI0,1,2037,1727.10846
REGION1,UANGSKPI0,1,2037,5425.45344
REGION1,BENGLUPI0,1,2037,231.12
REGION1,NGNGDZPI0,1,2037,0.0
REGION1,MZNGZAPI0,1,2037,4402.98399999999
REGION1,NGNGLYPI0,1,2037,1140.0
REGION1,ETNGDJPI0,1,2037,456.0
REGION1,NGNGGQPI0,1,2037,304.0
REGION1,TZNGKEPI0,1,2037,304.0
REGION1,NGNGMAPI0,1,2037,0.0
REGION1,NGNGBJPI0,1,2037,175.85
REGION1,NGNGGHPI0,1,2037,175.85
REGION1,NGNGNEPI0,1,2037,1140.0
REGION1,NGNGTGPI0,1,2037,175.85
REGION1,NGNGTNPI0,1,2037,1273.0
REGION1,DZNGMAPI0,1,2037,456.0
REGION1,ALNGGRPI0,1,2038,53.03304
REGION1,ALNGITPI0,1,2038,1371.7503
REGION1,ATNGDEPI0,1,2038,1711.061892
REGION1,ATNGDEPI0,2,2038,1643.401404
REGION1,ATNGHUPI0,1,2038,402.29424
REGION1,ATNGITPI0,1,2038,3122.68158
REGION1,ATNGITPI0,2,2038,823.7673415
REGION1,ATNGSIPI0,1,2038,295.65
REGION1,ATNGSIPI0,2,2038,218.781
REGION1,ATNGSKPI0,1,2038,829.5282
REGION1,ATNGSKPI0,2,2038,4308.7374
REGION1,BENGDEPI0,1,2038,1389.176568
REGION1,BENGDEPI0,2,2038,1040.217861
REGION1,BENGFRPI0,1,2038,1800.18
REGION1,BENGFRPI0,2,2038,710.874
REGION1,BENGUKPI0,1,2038,2111.3352
REGION1,BENGUKPI0,2,2038,1712.6676
REGION1,BENGNLPI0,1,2038,1012.3056
REGION1,BENGNLPI0,2,2038,2755.699061
REGION1,BGNGGRPI0,1,2038,312.5349
REGION1,BGNGGRPI0,2,2038,632.74356
REGION1,BGNGROPI0,1,2038,643.753566
REGION1,BGNGROPI0,2,2038,644.06367
REGION1,BYNGLTPI0,1,2038,427.5756
REGION1,CYNGEGPI0,1,2038,0.0
REGION1,CYNGGRPI0,1,2038,433.62
REGION1,CYNGGRPI0,2,2038,39.42
REGION1,CZNGDEPI0,1,2038,3026.70702
REGION1,CZNGDEPI0,2,2038,2766.808332
REGION1,CZNGPLPI0,1,2038,114.3969451
REGION1,CZNGPLPI0,2,2038,54.9252
REGION1,CZNGSKPI0,1,2038,3601.64772
REGION1,CZNGSKPI0,2,2038,1218.26196
REGION1,DENGCHPI0,1,2038,978.0075194
REGION1,DENGCHPI0,2,2038,541.368
REGION1,DENGFRPI0,1,2038,1213.79436
REGION1,DENGNLPI0,1,2038,3028.119588
REGION1,DENGNLPI0,2,2038,4237.623143
REGION1,DENGPLPI0,1,2038,468.61182
REGION1,DENGPLPI0,2,2038,0.24966
REGION1,DKNGDEPI0,1,2038,58.14290218
REGION1,DKNGDEPI0,2,2038,325.059948
REGION1,DKNGPLPI0,1,2038,845.511696
REGION1,DKNGPLPI0,2,2038,239.4108
REGION1,DKNGSEPI0,1,2038,115.3692
REGION1,DKNGSEPI0,2,2038,115.3692
REGION1,DZNGESPI0,1,2038,885.9559301
REGION1,DZNGITPI0,1,2038,3099.2661
REGION1,EENGFIPI0,1,2038,164.3814
REGION1,EENGFIPI0,2,2038,220.752
REGION1,EENGLVPI0,1,2038,275.94
REGION1,EENGLVPI0,2,2038,275.94
REGION1,FRNGCHPI0,1,2038,681.2433
REGION1,FRNGCHPI0,2,2038,381.63816
REGION1,FRNGESPI0,1,2038,432.48996
REGION1,FRNGESPI0,2,2038,589.7232
REGION1,GRNGITPI0,1,2038,420.48
REGION1,HRNGHUPI0,1,2038,203.2027416
REGION1,HRNGHUPI0,2,2038,203.90652
REGION1,HRNGSIPI0,1,2038,112.0842
REGION1,HRNGSIPI0,2,2038,141.1236
REGION1,HUNGROPI0,1,2038,203.56488
REGION1,HUNGROPI0,2,2038,192.81636
REGION1,HUNGSKPI0,1,2038,133.71264
REGION1,HUNGSKPI0,2,2038,338.93316
REGION1,IENGUKPI0,1,2038,87.1182
REGION1,IENGUKPI0,2,2038,1044.4329
REGION1,ITNGCHPI0,1,2038,1089.758005
REGION1,ITNGCHPI0,2,2038,1689.3441
REGION1,ITNGMTPI0,1,2038,0.0
REGION1,ITNGMTPI0,2,2038,0.0
REGION1,ITNGSIPI0,1,2038,100.02168
REGION1,ITNGSIPI0,2,2038,93.04434
REGION1,LTNGPLPI0,1,2038,152.6058576
REGION1,LTNGPLPI0,2,2038,124.472592
REGION1,LVNGLTPI0,1,2038,193.2894
REGION1,LVNGLTPI0,2,2038,236.52
REGION1,LYNGITPI0,1,2038,648.77436
REGION1,MANGESPI0,1,2038,581.9049
REGION1,MDNGROPI0,1,2038,56.71224
REGION1,NLNGUKPI0,1,2038,1299.2832
REGION1,NLNGUKPI0,2,2038,441.504
REGION1,NONGBEPI0,1,2038,1282.464
REGION1,NONGDEPI0,1,2038,3255.926226
REGION1,NONGDKPI0,1,2038,825.7176
REGION1,NONGFRPI0,1,2038,1504.53
REGION1,NONGUKPI0,1,2038,3939.6348
REGION1,NONGNLPI0,1,2038,2533.9176
REGION1,PLNGSKPI0,1,2038,379.094256
REGION1,PLNGSKPI0,2,2038,457.11432
REGION1,PTNGESPI0,1,2038,210.24
REGION1,PTNGESPI0,2,2038,378.432
REGION1,RSNGBGPI0,1,2038,1034.690904
REGION1,RSNGHUPI0,1,2038,645.85728
REGION1,RSNGROPI0,1,2038,60.79878
REGION1,RUNGEEPI0,1,2038,131.7942
REGION1,RUNGFIPI0,1,2038,289.08
REGION1,RUNGLVPI0,1,2038,137.97
REGION1,TRNGBGPI0,1,2038,1524.920652
REGION1,TRNGGRPI0,1,2038,798.93828
REGION1,UANGHUPI0,1,2038,1359.91116
REGION1,UANGPLPI0,1,2038,356.3568
REGION1,UANGROPI0,1,2038,1727.10846
REGION1,UANGSKPI0,1,2038,5425.45344
REGION1,BENGLUPI0,1,2038,231.12
REGION1,NGNGDZPI0,1,2038,0.0
REGION1,MZNGZAPI0,1,2038,4402.98399999999
REGION1,NGNGLYPI0,1,2038,1140.0
REGION1,ETNGDJPI0,1,2038,456.0
REGION1,NGNGGQPI0,1,2038,304.0
REGION1,TZNGKEPI0,1,2038,304.0
REGION1,NGNGMAPI0,1,2038,0.0
REGION1,NGNGBJPI0,1,2038,175.85
REGION1,NGNGGHPI0,1,2038,175.85
REGION1,NGNGNEPI0,1,2038,1140.0
REGION1,NGNGTGPI0,1,2038,175.85
REGION1,NGNGTNPI0,1,2038,1273.0
REGION1,DZNGMAPI0,1,2038,456.0
REGION1,ALNGGRPI0,1,2039,53.03304
REGION1,ALNGITPI0,1,2039,1371.7503
REGION1,ATNGDEPI0,1,2039,1711.061892
REGION1,ATNGDEPI0,2,2039,1643.401404
REGION1,ATNGHUPI0,1,2039,402.29424
REGION1,ATNGITPI0,1,2039,3122.68158
REGION1,ATNGITPI0,2,2039,823.7673415
REGION1,ATNGSIPI0,1,2039,295.65
REGION1,ATNGSIPI0,2,2039,218.781
REGION1,ATNGSKPI0,1,2039,829.5282
REGION1,ATNGSKPI0,2,2039,4308.7374
REGION1,BENGDEPI0,1,2039,1389.176568
REGION1,BENGDEPI0,2,2039,1040.217861
REGION1,BENGFRPI0,1,2039,1800.18
REGION1,BENGFRPI0,2,2039,710.874
REGION1,BENGUKPI0,1,2039,2111.3352
REGION1,BENGUKPI0,2,2039,1712.6676
REGION1,BENGNLPI0,1,2039,1012.3056
REGION1,BENGNLPI0,2,2039,2755.699061
REGION1,BGNGGRPI0,1,2039,312.5349
REGION1,BGNGGRPI0,2,2039,632.74356
REGION1,BGNGROPI0,1,2039,643.753566
REGION1,BGNGROPI0,2,2039,644.06367
REGION1,BYNGLTPI0,1,2039,427.5756
REGION1,CYNGEGPI0,1,2039,0.0
REGION1,CYNGGRPI0,1,2039,433.62
REGION1,CYNGGRPI0,2,2039,39.42
REGION1,CZNGDEPI0,1,2039,3026.70702
REGION1,CZNGDEPI0,2,2039,2766.808332
REGION1,CZNGPLPI0,1,2039,114.3969451
REGION1,CZNGPLPI0,2,2039,54.9252
REGION1,CZNGSKPI0,1,2039,3601.64772
REGION1,CZNGSKPI0,2,2039,1218.26196
REGION1,DENGCHPI0,1,2039,978.0075194
REGION1,DENGCHPI0,2,2039,541.368
REGION1,DENGFRPI0,1,2039,1213.79436
REGION1,DENGNLPI0,1,2039,3028.119588
REGION1,DENGNLPI0,2,2039,4237.623143
REGION1,DENGPLPI0,1,2039,468.61182
REGION1,DENGPLPI0,2,2039,0.24966
REGION1,DKNGDEPI0,1,2039,58.14290218
REGION1,DKNGDEPI0,2,2039,325.059948
REGION1,DKNGPLPI0,1,2039,845.511696
REGION1,DKNGPLPI0,2,2039,239.4108
REGION1,DKNGSEPI0,1,2039,115.3692
REGION1,DKNGSEPI0,2,2039,115.3692
REGION1,DZNGESPI0,1,2039,885.9559301
REGION1,DZNGITPI0,1,2039,3099.2661
REGION1,EENGFIPI0,1,2039,164.3814
REGION1,EENGFIPI0,2,2039,220.752
REGION1,EENGLVPI0,1,2039,275.94
REGION1,EENGLVPI0,2,2039,275.94
REGION1,FRNGCHPI0,1,2039,681.2433
REGION1,FRNGCHPI0,2,2039,381.63816
REGION1,FRNGESPI0,1,2039,432.48996
REGION1,FRNGESPI0,2,2039,589.7232
REGION1,GRNGITPI0,1,2039,420.48
REGION1,HRNGHUPI0,1,2039,203.2027416
REGION1,HRNGHUPI0,2,2039,203.90652
REGION1,HRNGSIPI0,1,2039,112.0842
REGION1,HRNGSIPI0,2,2039,141.1236
REGION1,HUNGROPI0,1,2039,203.56488
REGION1,HUNGROPI0,2,2039,192.81636
REGION1,HUNGSKPI0,1,2039,133.71264
REGION1,HUNGSKPI0,2,2039,338.93316
REGION1,IENGUKPI0,1,2039,87.1182
REGION1,IENGUKPI0,2,2039,1044.4329
REGION1,ITNGCHPI0,1,2039,1089.758005
REGION1,ITNGCHPI0,2,2039,1689.3441
REGION1,ITNGMTPI0,1,2039,0.0
REGION1,ITNGMTPI0,2,2039,0.0
REGION1,ITNGSIPI0,1,2039,100.02168
REGION1,ITNGSIPI0,2,2039,93.04434
REGION1,LTNGPLPI0,1,2039,152.6058576
REGION1,LTNGPLPI0,2,2039,124.472592
REGION1,LVNGLTPI0,1,2039,193.2894
REGION1,LVNGLTPI0,2,2039,236.52
REGION1,LYNGITPI0,1,2039,648.77436
REGION1,MANGESPI0,1,2039,581.9049
REGION1,MDNGROPI0,1,2039,56.71224
REGION1,NLNGUKPI0,1,2039,1299.2832
REGION1,NLNGUKPI0,2,2039,441.504
REGION1,NONGBEPI0,1,2039,1282.464
REGION1,NONGDEPI0,1,2039,3255.926226
REGION1,NONGDKPI0,1,2039,825.7176
REGION1,NONGFRPI0,1,2039,1504.53
REGION1,NONGUKPI0,1,2039,3939.6348
REGION1,NONGNLPI0,1,2039,2533.9176
REGION1,PLNGSKPI0,1,2039,379.094256
REGION1,PLNGSKPI0,2,2039,457.11432
REGION1,PTNGESPI0,1,2039,210.24
REGION1,PTNGESPI0,2,2039,378.432
REGION1,RSNGBGPI0,1,2039,1034.690904
REGION1,RSNGHUPI0,1,2039,645.85728
REGION1,RSNGROPI0,1,2039,60.79878
REGION1,RUNGEEPI0,1,2039,131.7942
REGION1,RUNGFIPI0,1,2039,289.08
REGION1,RUNGLVPI0,1,2039,137.97
REGION1,TRNGBGPI0,1,2039,1524.920652
REGION1,TRNGGRPI0,1,2039,798.93828
REGION1,UANGHUPI0,1,2039,1359.91116
REGION1,UANGPLPI0,1,2039,356.3568
REGION1,UANGROPI0,1,2039,1727.10846
REGION1,UANGSKPI0,1,2039,5425.45344
REGION1,BENGLUPI0,1,2039,231.12
REGION1,NGNGDZPI0,1,2039,0.0
REGION1,MZNGZAPI0,1,2039,4402.98399999999
REGION1,NGNGLYPI0,1,2039,1140.0
REGION1,ETNGDJPI0,1,2039,456.0
REGION1,NGNGGQPI0,1,2039,304.0
REGION1,TZNGKEPI0,1,2039,304.0
REGION1,NGNGMAPI0,1,2039,0.0
REGION1,NGNGBJPI0,1,2039,175.85
REGION1,NGNGGHPI0,1,2039,175.85
REGION1,NGNGNEPI0,1,2039,1140.0
REGION1,NGNGTGPI0,1,2039,175.85
REGION1,NGNGTNPI0,1,2039,1273.0
REGION1,DZNGMAPI0,1,2039,456.0
REGION1,ALNGGRPI0,1,2040,53.03304
REGION1,ALNGITPI0,1,2040,2107.5903
REGION1,ATNGDEPI0,1,2040,2863.266444
REGION1,ATNGDEPI0,2,2040,2680.220988
REGION1,ATNGHUPI0,1,2040,603.44136
REGION1,ATNGITPI0,1,2040,4668.09012
REGION1,ATNGITPI0,2,2040,1392.795041
REGION1,ATNGSIPI0,1,2040,443.475
REGION1,ATNGSIPI0,2,2040,437.562
REGION1,ATNGSKPI0,1,2040,1335.1554
REGION1,ATNGSKPI0,2,2040,6553.9692
REGION1,BENGDEPI0,1,2040,2145.557016
REGION1,BENGDEPI0,2,2040,1507.820803
REGION1,BENGFRPI0,1,2040,2496.6
REGION1,BENGFRPI0,2,2040,1066.968
REGION1,BENGUKPI0,1,2040,3167.0028
REGION1,BENGUKPI0,2,2040,2569.0014
REGION1,BENGNLPI0,1,2040,1579.9536
REGION1,BENGNLPI0,2,2040,3610.355482
REGION1,BGNGGRPI0,1,2040,470.68794
REGION1,BGNGGRPI0,2,2040,1178.3952
REGION1,BGNGROPI0,1,2040,1046.933442
REGION1,BGNGROPI0,2,2040,948.224448
REGION1,BYNGLTPI0,1,2040,855.1512
REGION1,CYNGEGPI0,1,2040,304.0
REGION1,CYNGGRPI0,1,2040,867.24
REGION1,CYNGGRPI0,2,2040,78.84
REGION1,CZNGDEPI0,1,2040,4645.46304
REGION1,CZNGDEPI0,2,2040,3714.491412
REGION1,CZNGPLPI0,1,2040,191.9623651
REGION1,CZNGPLPI0,2,2040,109.8504
REGION1,CZNGSKPI0,1,2040,5565.52584
REGION1,CZNGSKPI0,2,2040,1835.23752
